Date d'élection,Type d'élection,Parlement,Province,Circonscription,Nom,Prénom,Sexe,Occupation,Parti,Votes,Votes (%),Élu(e)
1900/11/07,Gen,9,Ontario,GREY-NORD,GORDON,Charles,,,Conservateur,2815,49.83,0
1900/11/07,Gen,9,Ontario,GREY-SUD,RICHARDSON,Matthew,,marchand,Libéral-conservateur,2375,51.56,1
1900/11/07,Gen,9,Ontario,GREY-SUD,LANDERKIN,George,,médecin,Libéral,2231,48.44,0
1900/11/07,Gen,9,Ontario,HALDIMAND ET MONCK,THOMPSON,A.T.,,avocat,Libéral,2239,51.58,1
1900/11/07,Gen,9,Ontario,HALDIMAND ET MONCK,Montague,Hon. W.H.,,médecin,Conservateur,2102,48.42,0
1900/11/07,Gen,9,Ontario,HALTON,HENDERSON,David,,marchand,Conservateur,2379,51.58,1
1900/11/07,Gen,9,Ontario,HALTON,MCKINNON,S.F.,,,Libéral,2233,48.42,0
1900/11/07,Gen,9,Ontario,HAMILTON,BARKER,Samuel,,avocat,Conservateur,5466,26.82,1
1900/11/07,Gen,9,Ontario,HAMILTON,BRUCE,Francis C.,,homme d'affaires,Conservateur,5462,26.8,1
1900/11/07,Gen,9,Ontario,HAMILTON,TEETZEL,James V.,,,Libéral,4783,23.47,0
1900/11/07,Gen,9,Ontario,HAMILTON,WOOD,Andrew T.,,homme d'affaires,Libéral,4667,22.9,0
1900/11/07,Gen,9,Ontario,HASTINGS-EST,NORTHRUP,W.B.,,avocat,Conservateur,1815,51,1
1900/11/07,Gen,9,Ontario,HASTINGS-EST,HURLEY,J.M.,,agriculteur,Libéral,1744,49,0
1900/11/07,Gen,9,Ontario,HASTINGS-NORD,CARSCALLEN,Alexander Williamson,,banquier,Conservateur,2426,57.8,1
1900/11/07,Gen,9,Ontario,HASTINGS-NORD,HARYETT,Samuel,,,Libéral,1771,42.2,0
1900/11/07,Gen,9,Ontario,HASTINGS-OUEST,CORBY,Henry,,brasseur,Conservateur,2094,62.58,1
1900/11/07,Gen,9,Ontario,HASTINGS-OUEST,YOUNG,Stephen Johnston,,,Libéral,1252,37.42,0
1900/11/07,Gen,9,Ontario,HURON-EST,MACDONALD,Peter,,médecin,Libéral,2002,51.81,1
1900/11/07,Gen,9,Ontario,HURON-EST,DICKINSON,Edmund Lindsay,,,Conservateur,1862,48.19,0
1900/11/07,Gen,9,Ontario,HURON-OUEST,HOLMES,Robert,,imprimeur et éditeur,Libéral,2163,50.23,1
1900/11/07,Gen,9,Ontario,HURON-OUEST,MCLEAN,Robert,,,Conservateur,2143,49.77,0
1900/11/07,Gen,9,Ontario,HURON-SUD,MCEWEN,George,,agriculteur,Libéral,1696,53.48,1
1900/11/07,Gen,9,Ontario,HURON-SUD,MCMILLAN,John,,agriculteur,Libéral,1475,46.52,0
1900/11/07,Gen,9,Ontario,KENT,STEPHENS,George,,quincaillier,Libéral,3390,51.65,1
1900/11/07,Gen,9,Ontario,KENT,SMITH,Theodore A.,,,Conservateur,3173,48.35,0
1900/11/07,Gen,9,Ontario,KINGSTON,BRITTON,Byron Moffatt,,professeur de droit,Libéral,1879,52.69,1
1900/11/07,Gen,9,Ontario,KINGSTON,MCINTYRE,Donald Malcolm,,,Conservateur,1687,47.31,0
1900/11/07,Gen,9,Ontario,LAMBTON-EST,SIMMONS,Oliver,,raffineur de pétrole,Conservateur,2637,52.19,1
1900/11/07,Gen,9,Ontario,LAMBTON-EST,FRASER,John,,producteur de pétrole,Libéral,2416,47.81,0
1900/11/07,Gen,9,Ontario,LAMBTON-OUEST,JOHNSTON,Thomas George,,médecin,Libéral,2299,52.14,1
1900/11/07,Gen,9,Ontario,LAMBTON-OUEST,HANNA,W.J.,,,Conservateur,2110,47.86,0
1900/11/07,Gen,9,Ontario,LANARK-NORD,ROSAMOND,Bennett,,fabricant de tissus,Conservateur,1848,50.09,1
1900/11/07,Gen,9,Ontario,LANARK-NORD,CALDWELL,Thomas B.,,fabricant de tissus,Libéral,1841,49.91,0
1900/11/07,Gen,9,Ontario,LANARK-SUD,HAGGART,Hon. John,,propriétaire d'usine,Conservateur,2010,55.28,1
1900/11/07,Gen,9,Ontario,LANARK-SUD,PRESTON,Richard F.,,,Conservateur,1626,44.72,0
1900/11/07,Gen,9,Ontario,LEEDS-NORD ET GRENVILLE-NORD,LAVELL,John R.,,avocat,Conservateur,1590,55.65,1
1900/11/07,Gen,9,Ontario,LEEDS-NORD ET GRENVILLE-NORD,FROST,Francis T.,,industriel,Libéral,1267,44.35,0
1900/11/07,Gen,9,Ontario,LEEDS-SUD,TAYLOR,George,,industriel,Conservateur,2472,54.52,1
1900/11/07,Gen,9,Ontario,LEEDS-SUD,LEWIS,William A.,,,Libéral,2062,45.48,0
1900/11/07,Gen,9,Ontario,LENNOX,WILSON,Uriah,,marchand,Conservateur,1570,51.8,1
1900/11/07,Gen,9,Ontario,LENNOX,LEONARD,Raymond Alonzo,,,Libéral,1461,48.2,0
1900/11/07,Gen,9,Ontario,LINCOLN ET NIAGARA,LANCASTER,Edward A.,,avocat,Conservateur,3120,51.14,1
1900/11/07,Gen,9,Ontario,LINCOLN ET NIAGARA,GIBSON,William,,ingénieur,Libéral,2981,48.86,0
1900/11/07,Gen,9,Ontario,LONDON,HYMAN,Charles S.,,industriel,Libéral,2812,52.93,1
1900/11/07,Gen,9,Ontario,LONDON,BEATTIE,Thomas,,homme d'affaires,Conservateur,2265,42.63,0
1900/11/07,Gen,9,Ontario,LONDON,ROADHOUSE,Robert,,,Indépendant,236,4.44,0
1900/11/07,Gen,9,Ontario,MIDDLESEX-EST,GILMOUR,James,,agriculteur,Conservateur,2619,57.97,1
1900/11/07,Gen,9,Ontario,MIDDLESEX-EST,GILLSON,John,,,Libéral,1899,42.03,0
1900/11/07,Gen,9,Ontario,MIDDLESEX-NORD,SHERRITT,John,,agriculteur,Conservateur,2221,52.52,1
1900/11/07,Gen,9,Ontario,MIDDLESEX-NORD,RATZ,Valentine,,marchand,Libéral,2008,47.48,0
1900/11/07,Gen,9,Ontario,MIDDLESEX-OUEST,CALVERT,Will S.,,marchand,Libéral,1989,52.31,1
1900/11/07,Gen,9,Ontario,MIDDLESEX-OUEST,DUNLOP,Richard,,,Conservateur,1813,47.69,0
1900/11/07,Gen,9,Ontario,MIDDLESEX-SUD,MCGUGAN,Malcolm,,agriculteur,Libéral,2020,61.51,1
1900/11/07,Gen,9,Ontario,MIDDLESEX-SUD,JUDD,Joseph Coulson,,,Conservateur,1264,38.49,0
1900/11/07,Gen,9,Ontario,MUSKOKA ET PARRY SOUND,MCCORMICK,George,,marchand de bois,Libéral-conservateur,2637,51.18,1
1900/11/07,Gen,9,Ontario,MUSKOKA ET PARRY SOUND,WATSON,R.J.,,,Libéral,2515,48.82,0
1900/11/07,Gen,9,Ontario,NIPISSING,MCCOOL,Charles Arthur,,marchand de bois,Libéral,accl.,,1
1900/11/07,Gen,9,Ontario,NORFOLK-NORD,CHARLTON,John,,homme d'affaires,Libéral,accl.,,1
1900/11/07,Gen,9,Ontario,NORFOLK-SUD,TISDALE,Hon. David,,avocat,Conservateur,2472,52.91,1
1900/11/07,Gen,9,Ontario,NORFOLK-SUD,ATKINSON,Thos. R.,,,Libéral,2200,47.09,0
1900/11/07,Gen,9,Ontario,NORTHUMBERLAND-EST,COCHRANE,Edward,,agriculteur,Conservateur,2452,54.03,1
1900/11/07,Gen,9,Ontario,NORTHUMBERLAND-EST,DENIKE,Robert Baldwin,,,Libéral,2086,45.97,0
1900/11/07,Gen,9,Ontario,NORTHUMBERLAND-OUEST,MCCOLL,John B.,,avocat,Libéral,1506,52.35,1
1900/11/07,Gen,9,Ontario,NORTHUMBERLAND-OUEST,GUILLET,George,,marchand,Conservateur,1371,47.65,0
1900/11/07,Gen,9,Ontario,ONTARIO-NORD,MCLEOD,Angus,,marchand de bois,Libéral-conservateur,2357,56.17,1
1900/11/07,Gen,9,Ontario,ONTARIO-NORD,GRAHAM,Duncan,,agriculteur,Libéral indépendant,1839,43.83,0
1900/11/07,Gen,9,Ontario,ONTARIO-OUEST,GOULD,Isaac James,,agriculteur,Libéral,1740,58.57,1
1900/11/07,Gen,9,Ontario,ONTARIO-OUEST,ROCHE,Francis J.,,,Conservateur,1231,41.43,0
1900/11/07,Gen,9,Ontario,ONTARIO-SUD,ROSS,William,,marchand,Libéral,1970,51.22,1
1900/11/07,Gen,9,Ontario,ONTARIO-SUD,SMITH,William,,agriculteur,Conservateur,1876,48.78,0
1900/11/07,Gen,9,Ontario,OTTAWA (CITÉ D'),BIRKETT,Thos.,,homme d'affaires,Conservateur,4897,26.69,1
1900/11/07,Gen,9,Ontario,OTTAWA (CITÉ D'),BELCOURT,N.A.,,avocat,Libéral,4524,24.66,1
1900/11/07,Gen,9,Ontario,OTTAWA (CITÉ D'),CHAMPAGNE,Napoléon,,,Conservateur,4507,24.57,0
1900/11/07,Gen,9,Ontario,OTTAWA (CITÉ D'),STEWART,Robt.,,,Libéral,4419,24.09,0
1900/11/07,Gen,9,Ontario,OXFORD-NORD,SUTHERLAND,Hon. James,,marchand,Libéral,2717,70.9,1
1900/11/07,Gen,9,Ontario,OXFORD-NORD,WALLACE,James Gamble,,,Conservateur,1115,29.1,0
1900/11/07,Gen,9,Ontario,OXFORD-SUD,CARTWRIGHT,Sir Richard John,,homme d'affaires,Libéral,2042,62.48,1
1900/11/07,Gen,9,Ontario,OXFORD-SUD,KING,Stephen,,,Conservateur,1226,37.52,0
1900/11/07,Gen,9,Ontario,PEEL,BLAIN,Richard,,quincaillier,Conservateur,1705,51.71,1
1900/11/07,Gen,9,Ontario,PEEL,FEATHERSTON,Joseph,,éleveur,Libéral,1592,48.29,0
1900/11/07,Gen,9,Ontario,PERTH-NORD,MACLAREN,A.F.,,industriel,Conservateur,3118,52.35,1
1900/11/07,Gen,9,Ontario,PERTH-NORD,GOETZ,George,,,Libéral,2838,47.65,0
1900/11/07,Gen,9,Ontario,PERTH-SUD,ERB,Dilman Kinsey,,instituteur,Libéral,2169,50.1,1
1900/11/07,Gen,9,Ontario,PERTH-SUD,PRIDHAM,William,,toucheur,Conservateur,2160,49.9,0
1900/11/07,Gen,9,Ontario,PETERBOROUGH-EST,LANG,John,,agriculteur,Libéral indépendant,1876,52.43,1
1900/11/07,Gen,9,Ontario,PETERBOROUGH-EST,SEXSMITH,John A.,,agriculteur,Conservateur,1702,47.57,0
1900/11/07,Gen,9,Ontario,PETERBOROUGH-OUEST,KENDRY,James,,industriel,Conservateur,1750,55.57,1
1900/11/07,Gen,9,Ontario,PETERBOROUGH-OUEST,MCCLELLAN,Joseph H.,,,Libéral,1399,44.43,0
1900/11/07,Gen,9,Ontario,PRESCOTT,PROULX,Isidore,,marchand,Libéral,1596,41.76,1
1900/11/07,Gen,9,Ontario,PRESCOTT,CLORAN,Henry Joseph,,,Libéral,1177,30.8,0
1900/11/07,Gen,9,Ontario,PRESCOTT,SABOURIN,Dosithé,,,Conservateur,1049,27.45,0
1900/11/07,Gen,9,Ontario,PRINCE EDOUARD,ALCORN,George Oscar,,avocat,Conservateur,2148,50.8,1
1900/11/07,Gen,9,Ontario,PRINCE EDOUARD,PETTET,William V.,,agriculteur,Libéral,2080,49.2,0
1900/11/07,Gen,9,Ontario,RENFREW-NORD,MACKIE,Thomas,,marchand,Libéral,2299,51.48,1
1900/11/07,Gen,9,Ontario,RENFREW-NORD,WHITE,Peter,,marchand,Conservateur,2167,48.52,0
1900/11/07,Gen,9,Ontario,RENFREW-SUD,WRIGHT,A.A.,,marchand,Libéral,2149,54.47,1
1900/11/07,Gen,9,Ontario,RENFREW-SUD,FERGUSON,John,,agriculteur,Conservateur Indépendant,1796,45.53,0
1900/11/07,Gen,9,Ontario,RUSSELL,EDWARDS,William C.,,homme d'affaires,Libéral,3089,55.04,1
1900/11/07,Gen,9,Ontario,RUSSELL,PERLEY,George H.,,,Conservateur,2523,44.96,0
1900/11/07,Gen,9,Ontario,SIMCOE-EST,BENNETT,W.H.,,avocat,Conservateur,3486,50.28,1
1900/11/07,Gen,9,Ontario,SIMCOE-EST,CHEW,Geo.,,,Libéral,3447,49.72,0
1900/11/07,Gen,9,Ontario,SIMCOE-NORD,MCCARTHY,Leighton G.,,avocat,Indépendant,2524,56.59,1
1900/11/07,Gen,9,Ontario,SIMCOE-NORD,CAMERON,Charles,,,Conservateur,1936,43.41,0
1900/11/07,Gen,9,Ontario,SIMCOE-SUD,LENNOX,Haughton,,avocat,Conservateur,2331,62.33,1
1900/11/07,Gen,9,Ontario,SIMCOE-SUD,WHITESIDES,Jos.,,,Libéral,1409,37.67,0
1900/11/07,Gen,9,Ontario,TORONTO-CENTRE,BROCK,William Rees,,homme d'affaires,Conservateur,2625,50.34,1
1900/11/07,Gen,9,Ontario,TORONTO-CENTRE,FLETT,John,,,Libéral,2411,46.23,0
1900/11/07,Gen,9,Ontario,TORONTO-CENTRE,HARGRAVE,Henry Griffith,,,Travailliste,179,3.43,0
1900/11/07,Gen,9,Ontario,TORONTO-EST,KEMP,Albert E.,,homme d'affaires,Conservateur,4074,58.22,1
1900/11/07,Gen,9,Ontario,TORONTO-EST,ANDERSON,George,,,Libéral,2830,40.45,0
1900/11/07,Gen,9,Ontario,TORONTO-EST,MCFARREN,Andrew,,,Travailliste,93,1.33,0
1900/11/07,Gen,9,Ontario,TORONTO-OUEST,CLARKE,Edward F.,,rédacteur,Conservateur,7024,28.7,1
1900/11/07,Gen,9,Ontario,TORONTO-OUEST,OSLER,Edmund B.,,financier,Conservateur,6530,26.68,1
1900/11/07,Gen,9,Ontario,TORONTO-OUEST,BURNS,William,,,Libéral,4713,19.26,0
1900/11/07,Gen,9,Ontario,TORONTO-OUEST,ALLAN,James D.,,,Libéral,4547,18.58,0
1900/11/07,Gen,9,Ontario,TORONTO-OUEST,STEVENSON,Hugh,,,Indépendant,1657,6.77,0
1900/11/07,Gen,9,Ontario,VICTORIA-NORD,HUGHES,Samuel,,rédacteur,Libéral-conservateur,1546,52.18,1
1900/11/07,Gen,9,Ontario,VICTORIA-NORD,MCKAY,John,,,Libéral,1417,47.82,0
1900/11/07,Gen,9,Ontario,VICTORIA-SUD,VROOMAN,Adam Edward,,médecin,Conservateur,2337,52.42,1
1900/11/07,Gen,9,Ontario,VICTORIA-SUD,MCHUGH,George,,agriculteur,Libéral,2121,47.58,0
1900/11/07,Gen,9,Ontario,WATERLOO-NORD,SEAGRAM,Joseph E.,,brasseur,Conservateur,accl.,,1
1900/11/07,Gen,9,Ontario,WATERLOO-SUD,CLARE,George A.,,homme d'affaires,Conservateur,2708,52.1,1
1900/11/07,Gen,9,Ontario,WATERLOO-SUD,SHANTZ,Peter F.,,,Libéral,2490,47.9,0
1900/11/07,Gen,9,Ontario,WELLAND,GERMAN,William Manly,,avocat,Libéral,2777,52.06,1
1900/11/07,Gen,9,Ontario,WELLAND,MCCLEARY,Wm.,,marchand de bois,Conservateur,2557,47.94,0
1900/11/07,Gen,9,Ontario,WELLINGTON-CENTRE,MCGOWAN,John,,,Libéral-conservateur,2364,53.21,1
1900/11/07,Gen,9,Ontario,WELLINGTON-CENTRE,SEMPLE,Andrew,,meunier,Libéral,2079,46.79,0
1900/11/07,Gen,9,Ontario,WELLINGTON-NORD,TOLTON,Edwin,,agriculteur,Conservateur,2463,50.33,1
1900/11/07,Gen,9,Ontario,WELLINGTON-NORD,MCMULLEN,James,,marchand,Libéral,2431,49.67,0
1900/11/07,Gen,9,Ontario,WELLINGTON-SUD,GUTHRIE,Hugh,,avocat,Libéral,2755,50.98,1
1900/11/07,Gen,9,Ontario,WELLINGTON-SUD,KLOEPFER,Christian,,marchand,Conservateur,2649,49.02,0
1900/11/07,Gen,9,Ontario,WENTWORTH-NORD ET BRANT,PATERSON,Hon. William,,industriel,Libéral,2059,68.18,1
1900/11/07,Gen,9,Ontario,WENTWORTH-NORD ET BRANT,JONES,S. Alfred,,,Conservateur,961,31.82,0
1900/11/07,Gen,9,Ontario,WENTWORTH-SUD,SMITH,Ernest D'Israeli,,industriel,Conservateur,2584,51.56,1
1900/11/07,Gen,9,Ontario,WENTWORTH-SUD,SEALEY,William Oscar,,,Libéral,2428,48.44,0
1900/11/07,Gen,9,Ontario,YORK-EST,MCLEAN,Wim. F.,,journaliste,Conservateur Indépendant,4131,54.21,1
1900/11/07,Gen,9,Ontario,YORK-EST,ROWELL,N.W.,,,Libéral,3489,45.79,0
1900/11/07,Gen,9,Ontario,YORK-NORD,MULOCK,Hon. William,,avocat,Libéral,2007,54,1
1900/11/07,Gen,9,Ontario,YORK-NORD,CURREY,John,,,Conservateur,1710,46,0
1900/11/07,Gen,9,Ontario,YORK-OUEST,WALLACE,N. Clarke,,meunier,Conservateur,5126,54.35,1
1900/11/07,Gen,9,Ontario,YORK-OUEST,CAMPBELL,Archibald,,meunier,Libéral,4306,45.65,0
1900/11/07,Gen,9,Québec,ARGENTEUIL,CHRISTIE,Thomas,,médecin,Libéral,1239,57.65,1
1900/11/07,Gen,9,Québec,ARGENTEUIL,SIMPSON,William John,,,Conservateur,910,42.35,0
1900/11/07,Gen,9,Québec,BAGOT,MARCILE,Joseph-Edmond,,marchand,Libéral,1605,52.55,1
1900/11/07,Gen,9,Québec,BAGOT,TAILLON,Louis-Olivier,,,Conservateur,1449,47.45,0
1900/11/07,Gen,9,Québec,BEAUCE,GODBOUT,Joseph,,médecin,Libéral,3432,61.21,1
1900/11/07,Gen,9,Québec,BEAUCE,BOLDUC,Charles,,,Conservateur,2175,38.79,0
1900/11/07,Gen,9,Québec,BEAUHARNOIS,LOY,George M.,,agriculteur,Libéral,2016,53.69,1
1900/11/07,Gen,9,Québec,BEAUHARNOIS,BERGERON,J.G.H.,,,Conservateur,1739,46.31,0
1900/11/07,Gen,9,Québec,BELLECHASSE,TALBOT,Onésiphore-Ernest,,agriculteur,Libéral,1701,58.02,1
1900/11/07,Gen,9,Québec,BELLECHASSE,GELLEY,Joseph-Emile,,,Conservateur,1231,41.98,0
1900/11/07,Gen,9,Québec,BERTHIER,ARCHAMBAULT,J.E.,,notaire,Libéral,1529,55.32,1
1900/11/07,Gen,9,Québec,BERTHIER,LAMARCHE,F.O.,,,Conservateur,1235,44.68,0
1900/11/07,Gen,9,Québec,BONAVENTURE,MARCIL,Charles,,journaliste,Libéral,1567,52.5,1
1900/11/07,Gen,9,Québec,BONAVENTURE,BELANGER,Jean Bte,,,Conservateur,1418,47.5,0
1900/11/07,Gen,9,Québec,BROME,FISHER,Hon. Sydney Arthur,,agriculteur,Libéral,1805,59.1,1
1900/11/07,Gen,9,Québec,BROME,ENGLAND,Frederick,,,Conservateur,1249,40.9,0
1900/11/07,Gen,9,Québec,CHAMBLY--VERCHÈRES,GEOFFRION,Victor,,avocat,Libéral,2373,55.01,1
1900/11/07,Gen,9,Québec,CHAMBLY--VERCHÈRES,PARIZEAU,Damase,,,Conservateur,1941,44.99,0
1900/11/07,Gen,9,Québec,CHAMPLAIN,ROUSSEAU,J.A.,,banquier,Libéral,2903,53.02,1
1900/11/07,Gen,9,Québec,CHAMPLAIN,MARCOTTE,F.A.,,médecin,Conservateur,2572,46.98,0
1900/11/07,Gen,9,Québec,CHARLEVOIX,ANGERS,Louis Charles Alphonse,,professeur,Libéral,1517,53.06,1
1900/11/07,Gen,9,Québec,CHARLEVOIX,CIMON,Simon,,ingénieur civil,Conservateur,1342,46.94,0
1900/11/07,Gen,9,Québec,CHÂTEAUGUAY,BROWN,James P.,,agriculteur,Libéral,1301,59.87,1
1900/11/07,Gen,9,Québec,CHÂTEAUGUAY,GREIG,William,,,Conservateur,872,40.13,0
1900/11/07,Gen,9,Québec,CHICOUTIMI--SAGUENAY,GIRARD,Joseph,,agriculteur,Conservateur,3130,52.32,1
1900/11/07,Gen,9,Québec,CHICOUTIMI--SAGUENAY,SAVARD,Paul-Vilmond,,avocat,Libéral,2852,47.68,0
1900/11/07,Gen,9,Québec,COMPTON,POPE,R.H.,,agriculteur et éleveur,Conservateur,2438,52.68,1
1900/11/07,Gen,9,Québec,COMPTON,CLEVELAND,Geo. B.,,,Libéral,2190,47.32,0
1900/11/07,Gen,9,Québec,DEUX-MONTAGNES,ÉTHIER,J.A.C.,,avocat,Libéral,1455,52.38,1
1900/11/07,Gen,9,Québec,DEUX-MONTAGNES,GIROUARD,Jos.,,,Conservateur,1323,47.62,0
1900/11/07,Gen,9,Québec,DORCHESTER,MORIN,J.B.,,marchand,Conservateur,1691,54.03,1
1900/11/07,Gen,9,Québec,DORCHESTER,OUELLET,J.S.,,,Libéral,1322,42.24,0
1900/11/07,Gen,9,Québec,DORCHESTER,GUAY,F.X.,,,Indépendant,90,2.88,0
1900/11/07,Gen,9,Québec,DORCHESTER,ROULEAU,F.F.,,,Inconnu,27,0.86,0
1900/11/07,Gen,9,Québec,DRUMMOND--ARTHABASKA,LAVERGNE,Louis,,notaire,Libéral,accl.,,1
1900/11/07,Gen,9,Québec,GASPÉ,LEMIEUX,Rodolphe,,avocat,Libéral,2177,72.76,1
1900/11/07,Gen,9,Québec,GASPÉ,BEAUDRY,Auguste,,,Conservateur,815,27.24,0
1900/11/07,Gen,9,Québec,HOCHELAGA,MADORE,J.A.C.,,avocat,Libéral,4127,54.38,1
1900/11/07,Gen,9,Québec,HOCHELAGA,LACHAPELLE,Sévérin,,,Conservateur,3462,45.62,0
1900/11/07,Gen,9,Québec,HUNTINGDON,MACLAREN,Wm. Scott,,représentant de compagnie,Libéral,1147,50.53,1
1900/11/07,Gen,9,Québec,HUNTINGDON,WALSH,Robt. Nelson,,médecin vétérinaire,Conservateur,1123,49.47,0
1900/11/07,Gen,9,Québec,JACQUES-CARTIER,MONK,Frederick D.,,avocat,Conservateur,2682,52.88,1
1900/11/07,Gen,9,Québec,JACQUES-CARTIER,DÉCARIE,Jérémie L.,,,Libéral,2390,47.12,0
1900/11/07,Gen,9,Québec,JOLIETTE,BAZINET,Charles,,marchand de bois,Libéral,1822,51.19,1
1900/11/07,Gen,9,Québec,JOLIETTE,RENAUD,Joseph Adolphe,,,Conservateur,1737,48.81,0
1900/11/07,Gen,9,Québec,KAMOURASKA,CARROLL,H.G.,,avocat,Libéral,1564,53.07,1
1900/11/07,Gen,9,Québec,KAMOURASKA,TASCHEREAU,Linière,,,Conservateur,1383,46.93,0
1900/11/07,Gen,9,Québec,LABELLE,BOURASSA,Henri,,rédacteur,Libéral,1973,56.91,1
1900/11/07,Gen,9,Québec,LABELLE,POULIN,S.R.,,,Conservateur,1494,43.09,0
1900/11/07,Gen,9,Québec,LAPRAIRIE--NAPIERVILLE,MONET,Dominique,,avocat,Libéral,1653,51.5,1
1900/11/07,Gen,9,Québec,LAPRAIRIE--NAPIERVILLE,COUPAL,Maximilien,,,Conservateur,1557,48.5,0
1900/11/07,Gen,9,Québec,L'ASSOMPTION,LAURIER,R.-Charlemagne,,marchand,Libéral,1486,56.63,1
1900/11/07,Gen,9,Québec,L'ASSOMPTION,ÉTHIER,Horace Honoré,,,Conservateur,1138,43.37,0
1900/11/07,Gen,9,Québec,LAVAL,FORTIN,Thomas,,avocat,Libéral,1821,54.8,1
1900/11/07,Gen,9,Québec,LAVAL,LÉONARD,J.E. Émile,,avocat,Conservateur,1502,45.2,0
1900/11/07,Gen,9,Québec,LÉVIS,DEMERS,L.J.,,marchand,Libéral,2455,60.1,1
1900/11/07,Gen,9,Québec,LÉVIS,DUMONTIER,J.A.,,,Conservateur,1630,39.9,0
1900/11/07,Gen,9,Québec,L'ISLET,DÉCHENE,Arthur Miville,,marchand de bois,Libéral,1111,52.36,1
1900/11/07,Gen,9,Québec,L'ISLET,CARON,Jos. Ed.,,,Conservateur,1011,47.64,0
1900/11/07,Gen,9,Québec,LOTBINIÈRE,FORTIER,Edmond,,instituteur,Libéral,1376,46.24,1
1900/11/07,Gen,9,Québec,LOTBINIÈRE,BOISVERT,F.,,,Libéral,805,27.05,0
1900/11/07,Gen,9,Québec,LOTBINIÈRE,STAFFORD,Lawrence,,,Conservateur,795,26.71,0
1900/11/07,Gen,9,Québec,MAISONNEUVE,PRÉFONTAINE,R.,,avocat,Libéral,4844,61.21,1
1900/11/07,Gen,9,Québec,MAISONNEUVE,Ouimet,L.,,,Conservateur,3070,38.79,0
1900/11/07,Gen,9,Québec,MASKINONGÉ,LEGRIS,J.H.,,agriculteur,Libéral,1400,60.19,1
1900/11/07,Gen,9,Québec,MASKINONGÉ,CARON,Sir A.P.,,avocat,Conservateur,901,38.74,0
1900/11/07,Gen,9,Québec,MASKINONGÉ,DÉSAULNIERS,A.L.,,,Indépendant,25,1.07,0
1900/11/07,Gen,9,Québec,MÉGANTIC,TURCOT,Georges,,marchand général,Libéral,2204,55.11,1
1900/11/07,Gen,9,Québec,MÉGANTIC,COTÉ alias FRÉCHETTE,Louis J.,,marchand,Conservateur,1795,44.89,0
1900/11/07,Gen,9,Québec,MISSISQUOI,MEIGS,Daniel Bishop,,agriculteur,Libéral,1864,50.35,1
1900/11/07,Gen,9,Québec,MISSISQUOI,COMEAU,Jean-Baptiste,,,Conservateur,1838,49.65,0
1900/11/07,Gen,9,Québec,MONTCALM,DUGAS,François Octave,,avocat,Libéral,1212,54.2,1
1900/11/07,Gen,9,Québec,MONTCALM,DUGAS,Louis Euclide,,agriculteur,Conservateur,1024,45.8,0
1900/11/07,Gen,9,Québec,MONTMAGNY,MARTINEAU,P.R.L.,,protonotaire,Libéral,1186,54.93,1
1900/11/07,Gen,9,Québec,MONTMAGNY,BERNIER,Alphonse,,,Conservateur,973,45.07,0
1900/11/07,Gen,9,Québec,MONTMORENCY,CASGRAIN,Thomas Chase,,avocat,Conservateur,1109,51.22,1
1900/11/07,Gen,9,Québec,MONTMORENCY,CORRIVEAU,Philias,,,Libéral,1056,48.78,0
1900/11/07,Gen,9,Québec,NICOLET,BALL,Georges,,marchand,Conservateur,2277,51.6,1
1900/11/07,Gen,9,Québec,NICOLET,MILOT,Charles,,,Libéral,2136,48.4,0
1900/11/07,Gen,9,Québec,PONTIAC,MURRAY,Thomas,,marchand général,Libéral,1798,52.65,1
1900/11/07,Gen,9,Québec,PONTIAC,BRABAZON,Gerald Hugh,,,Conservateur,1617,47.35,0
1900/11/07,Gen,9,Québec,PORTNEUF,DELISLE,Michel-Siméon,,marchand,Libéral,2444,54.88,1
1900/11/07,Gen,9,Québec,PORTNEUF,LARUE,G. Antoine,,,Conservateur,2009,45.12,0
1900/11/07,Gen,9,Québec,QUÉBEC (COMTÉ DE),FITZPATRICK,Hon. Charles,,avocat,Libéral,2201,70.73,1
1900/11/07,Gen,9,Québec,QUÉBEC (COMTÉ DE),BEAUBIEN,L.A.,,,Conservateur,911,29.27,0
1900/11/07,Gen,9,Québec,QUÉBEC-CENTRE,MALOUIN,Albert,,avocat,Libéral,1670,59.12,1
1900/11/07,Gen,9,Québec,QUÉBEC-CENTRE,CHATEAUVERT,Victor,,,Conservateur,1155,40.88,0
1900/11/07,Gen,9,Québec,QUÉBEC-EST,LAURIER,Sir Wilfrid,,avocat,Libéral,3598,81.33,1
1900/11/07,Gen,9,Québec,QUÉBEC-EST,CHAPLEAU,Joseph-Eugène,,,Conservateur,826,18.67,0
1900/11/07,Gen,9,Québec,QUÉBEC-OUEST,DOBELL,Hon. R.R.,,homme d'affaires,Libéral,1018,61.07,1
1900/11/07,Gen,9,Québec,QUÉBEC-OUEST,KIRWIN,Patrick,,,Conservateur,649,38.93,0
1900/11/07,Gen,9,Québec,RICHELIEU,BRUNEAU,A.A.,,avocat,Libéral,1803,54.05,1
1900/11/07,Gen,9,Québec,RICHELIEU,VANASSE,J.B.,,,Conservateur,1533,45.95,0
1900/11/07,Gen,9,Québec,RICHMOND--WOLFE,TOBIN,Edmund William,,marchand de bois,Libéral,3500,58.17,1
